timestamp,energy_kwh,date,hour,day_of_week,month
2025-06-04 05:00:00,17.78404730470478,2025-06-04,5,2,6
2025-06-04 06:00:00,23.57859524357546,2025-06-04,6,2,6
2025-06-04 07:00:00,24.735465447386087,2025-06-04,7,2,6
2025-06-04 08:00:00,23.749038826714497,2025-06-04,8,2,6
2025-06-04 09:00:00,10.884249291819092,2025-06-04,9,2,6
2025-06-04 10:00:00,18.11284509064334,2025-06-04,10,2,6
2025-06-04 11:00:00,15.175030025146588,2025-06-04,11,2,6
2025-06-04 12:00:00,18.05349474772146,2025-06-04,12,2,6
2025-06-04 13:00:00,16.60124327719432,2025-06-04,13,2,6
2025-06-04 14:00:00,15.304638379920343,2025-06-04,14,2,6
2025-06-04 15:00:00,13.885024232833759,2025-06-04,15,2,6
2025-06-04 16:00:00,16.531281610068042,2025-06-04,16,2,6
2025-06-04 17:00:00,16.61495991676771,2025-06-04,17,2,6
2025-06-04 18:00:00,21.46724676671517,2025-06-04,18,2,6
2025-06-04 19:00:00,22.519301305124554,2025-06-04,19,2,6
2025-06-04 20:00:00,26.997719775235755,2025-06-04,20,2,6
2025-06-04 21:00:00,26.929731907692215,2025-06-04,21,2,6
2025-06-04 22:00:00,19.98755937122844,2025-06-04,22,2,6
2025-06-04 23:00:00,16.177414163949592,2025-06-04,23,2,6
2025-06-05 00:00:00,17.31604003877993,2025-06-05,0,3,6
2025-06-05 01:00:00,10.538820783339556,2025-06-05,1,3,6
2025-06-05 02:00:00,11.327781488666053,2025-06-05,2,3,6
2025-06-05 03:00:00,14.568430336977384,2025-06-05,3,3,6
2025-06-05 04:00:00,14.439664816990458,2025-06-05,4,3,6
2025-06-05 05:00:00,17.27176879148088,2025-06-05,5,3,6
2025-06-05 06:00:00,24.940891560196718,2025-06-05,6,3,6
2025-06-05 07:00:00,25.684811301855586,2025-06-05,7,3,6
2025-06-05 08:00:00,22.250677446145154,2025-06-05,8,3,6
2025-06-05 09:00:00,19.84253252647787,2025-06-05,9,3,6
2025-06-05 10:00:00,18.62026764000767,2025-06-05,10,3,6
2025-06-05 11:00:00,14.789484589483584,2025-06-05,11,3,6
2025-06-05 12:00:00,11.855036729307452,2025-06-05,12,3,6
2025-06-05 13:00:00,13.401857692172081,2025-06-05,13,3,6
2025-06-05 14:00:00,18.303019228901686,2025-06-05,14,3,6
2025-06-05 15:00:00,13.367180244958515,2025-06-05,15,3,6
2025-06-05 16:00:00,16.6076621828764,2025-06-05,16,3,6
2025-06-05 17:00:00,19.342399475224326,2025-06-05,17,3,6
2025-06-05 18:00:00,21.52731352134116,2025-06-05,18,3,6
2025-06-05 19:00:00,65.32986362859273,2025-06-05,19,3,6
2025-06-05 20:00:00,28.624869526922094,2025-06-05,20,3,6
2025-06-05 21:00:00,26.67033739655173,2025-06-05,21,3,6
2025-06-05 22:00:00,21.20134313418331,2025-06-05,22,3,6
2025-06-05 23:00:00,21.107649837190312,2025-06-05,23,3,6
2025-06-06 00:00:00,13.39119676788228,2025-06-06,0,4,6
2025-06-06 01:00:00,10.488400220386286,2025-06-06,1,4,6
2025-06-06 02:00:00,13.493225300876478,2025-06-06,2,4,6
2025-06-06 03:00:00,15.53085066317115,2025-06-06,3,4,6
2025-06-06 04:00:00,14.078288567245385,2025-06-06,4,4,6
2025-06-06 05:00:00,18.960189146109343,2025-06-06,5,4,6
2025-06-06 06:00:00,22.517693225142075,2025-06-06,6,4,6
2025-06-06 07:00:00,23.854320040625552,2025-06-06,7,4,6
2025-06-06 08:00:00,24.501619590846804,2025-06-06,8,4,6
2025-06-06 09:00:00,18.96525498430723,2025-06-06,9,4,6
2025-06-06 10:00:00,19.613654033648036,2025-06-06,10,4,6
2025-06-06 11:00:00,17.36438618690311,2025-06-06,11,4,6
2025-06-06 12:00:00,15.463422946546203,2025-06-06,12,4,6
2025-06-06 13:00:00,14.122837430264248,2025-06-06,13,4,6
2025-06-06 14:00:00,15.432019832803057,2025-06-06,14,4,6
2025-06-06 15:00:00,15.341175088179648,2025-06-06,15,4,6
2025-06-06 16:00:00,14.323858633454599,2025-06-06,16,4,6
2025-06-06 17:00:00,20.88655801024552,2025-06-06,17,4,6
2025-06-06 18:00:00,20.903368805515377,2025-06-06,18,4,6
2025-06-06 19:00:00,26.51166463582116,2025-06-06,19,4,6
2025-06-06 20:00:00,24.704805105110474,2025-06-06,20,4,6
2025-06-06 21:00:00,26.550525617136753,2025-06-06,21,4,6
2025-06-06 22:00:00,22.557546904391884,2025-06-06,22,4,6
2025-06-06 23:00:00,20.08179376496737,2025-06-06,23,4,6
2025-06-07 00:00:00,35.596155019647114,2025-06-07,0,5,6
2025-06-07 01:00:00,21.41172615492174,2025-06-07,1,5,6
2025-06-07 02:00:00,13.040941849172242,2025-06-07,2,5,6
2025-06-07 03:00:00,46.730714327738916,2025-06-07,3,5,6
2025-06-07 04:00:00,20.445806228657787,2025-06-07,4,5,6
2025-06-07 05:00:00,26.406221313690715,2025-06-07,5,5,6
2025-06-07 06:00:00,28.989841092670705,2025-06-07,6,5,6
2025-06-07 07:00:00,29.647618071652996,2025-06-07,7,5,6
2025-06-07 08:00:00,26.449686375356226,2025-06-07,8,5,6
2025-06-07 09:00:00,26.605523370217444,2025-06-07,9,5,6
2025-06-07 10:00:00,23.796734043772904,2025-06-07,10,5,6
2025-06-07 11:00:00,22.105899474106373,2025-06-07,11,5,6
2025-06-07 12:00:00,16.083108531427175,2025-06-07,12,5,6
2025-06-07 13:00:00,17.697998840848353,2025-06-07,13,5,6
2025-06-07 14:00:00,17.838444214610487,2025-06-07,14,5,6
2025-06-07 15:00:00,18.91431709317128,2025-06-07,15,5,6
2025-06-07 16:00:00,20.154142017043092,2025-06-07,16,5,6
2025-06-07 17:00:00,21.086233964960716,2025-06-07,17,5,6
2025-06-07 18:00:00,30.798796016999148,2025-06-07,18,5,6
2025-06-07 19:00:00,31.055725880026102,2025-06-07,19,5,6
2025-06-07 20:00:00,38.53665533884629,2025-06-07,20,5,6
2025-06-07 21:00:00,36.12647862917547,2025-06-07,21,5,6
2025-06-07 22:00:00,26.585378799872267,2025-06-07,22,5,6
2025-06-07 23:00:00,19.950170055239354,2025-06-07,23,5,6
2025-06-08 00:00:00,14.714653385344693,2025-06-08,0,6,6
2025-06-08 01:00:00,12.863982403553452,2025-06-08,1,6,6
2025-06-08 02:00:00,12.340924135901137,2025-06-08,2,6,6
2025-06-08 03:00:00,7.380165689565148,2025-06-08,3,6,6
2025-06-08 04:00:00,16.974832091957754,2025-06-08,4,6,6
2025-06-08 05:00:00,21.559690281729385,2025-06-08,5,6,6
2025-06-08 06:00:00,31.43133674532996,2025-06-08,6,6,6
2025-06-08 07:00:00,32.1401653033029,2025-06-08,7,6,6
2025-06-08 08:00:00,30.871631678182723,2025-06-08,8,6,6
2025-06-08 09:00:00,54.42532552410998,2025-06-08,9,6,6
2025-06-08 10:00:00,25.319499685858265,2025-06-08,10,6,6
2025-06-08 11:00:00,17.440560885752046,2025-06-08,11,6,6
2025-06-08 12:00:00,20.06211575440521,2025-06-08,12,6,6
2025-06-08 13:00:00,18.92313317229981,2025-06-08,13,6,6
2025-06-08 14:00:00,18.44131947818839,2025-06-08,14,6,6
2025-06-08 15:00:00,17.226218064967735,2025-06-08,15,6,6
2025-06-08 16:00:00,22.640735059821345,2025-06-08,16,6,6
2025-06-08 17:00:00,22.84212535977528,2025-06-08,17,6,6
2025-06-08 18:00:00,70.70741546197483,2025-06-08,18,6,6
2025-06-08 19:00:00,31.476454232836456,2025-06-08,19,6,6
2025-06-08 20:00:00,33.93280563818831,2025-06-08,20,6,6
2025-06-08 21:00:00,32.089178934002305,2025-06-08,21,6,6
2025-06-08 22:00:00,26.12513382848152,2025-06-08,22,6,6
2025-06-08 23:00:00,24.61505662081471,2025-06-08,23,6,6
2025-06-09 00:00:00,12.992685177821118,2025-06-09,0,0,6
2025-06-09 01:00:00,11.54947753230924,2025-06-09,1,0,6
2025-06-09 02:00:00,11.824392351806743,2025-06-09,2,0,6
2025-06-09 03:00:00,14.542644768036824,2025-06-09,3,0,6
2025-06-09 04:00:00,15.039386237500839,2025-06-09,4,0,6
2025-06-09 05:00:00,17.654767653942006,2025-06-09,5,0,6
2025-06-09 06:00:00,13.522121293297237,2025-06-09,6,0,6
2025-06-09 07:00:00,25.594985987204296,2025-06-09,7,0,6
2025-06-09 08:00:00,26.0705308157762,2025-06-09,8,0,6
2025-06-09 09:00:00,22.49997794437069,2025-06-09,9,0,6
2025-06-09 10:00:00,20.121569514868302,2025-06-09,10,0,6
2025-06-09 11:00:00,13.143195982041894,2025-06-09,11,0,6
2025-06-09 12:00:00,16.521158139145868,2025-06-09,12,0,6
2025-06-09 13:00:00,15.864844258574678,2025-06-09,13,0,6
2025-06-09 14:00:00,18.208396468195556,2025-06-09,14,0,6
2025-06-09 15:00:00,13.062168581512049,2025-06-09,15,0,6
2025-06-09 16:00:00,15.715889099226988,2025-06-09,16,0,6
2025-06-09 17:00:00,22.174941117397857,2025-06-09,17,0,6
2025-06-09 18:00:00,23.493346443390312,2025-06-09,18,0,6
2025-06-09 19:00:00,26.975714412671273,2025-06-09,19,0,6
2025-06-09 20:00:00,31.95891760548681,2025-06-09,20,0,6
2025-06-09 21:00:00,25.56741388232117,2025-06-09,21,0,6
2025-06-09 22:00:00,22.44182234390969,2025-06-09,22,0,6
2025-06-09 23:00:00,19.025268841528664,2025-06-09,23,0,6
2025-06-10 00:00:00,10.330374549474715,2025-06-10,0,1,6
2025-06-10 01:00:00,20.700827397409785,2025-06-10,1,1,6
2025-06-10 02:00:00,11.901212402937595,2025-06-10,2,1,6
2025-06-10 03:00:00,13.003242106328381,2025-06-10,3,1,6
2025-06-10 04:00:00,15.192913913166004,2025-06-10,4,1,6
2025-06-10 05:00:00,20.766946596459473,2025-06-10,5,1,6
2025-06-10 06:00:00,25.343226205484797,2025-06-10,6,1,6
2025-06-10 07:00:00,28.275584111450225,2025-06-10,7,1,6
2025-06-10 08:00:00,63.114485823822626,2025-06-10,8,1,6
2025-06-10 09:00:00,22.465098888241855,2025-06-10,9,1,6
2025-06-10 10:00:00,21.349397480744827,2025-06-10,10,1,6
2025-06-10 11:00:00,16.45865301087484,2025-06-10,11,1,6
2025-06-10 12:00:00,14.670454556249592,2025-06-10,12,1,6
2025-06-10 13:00:00,18.403163765391696,2025-06-10,13,1,6
2025-06-10 14:00:00,17.12988024715192,2025-06-10,14,1,6
2025-06-10 15:00:00,15.010875421786798,2025-06-10,15,1,6
2025-06-10 16:00:00,15.864021531177764,2025-06-10,16,1,6
2025-06-10 17:00:00,18.99883710075918,2025-06-10,17,1,6
2025-06-10 18:00:00,21.87972370969043,2025-06-10,18,1,6
2025-06-10 19:00:00,27.015989493298562,2025-06-10,19,1,6
2025-06-10 20:00:00,30.40364245354757,2025-06-10,20,1,6
2025-06-10 21:00:00,23.6730231638217,2025-06-10,21,1,6
2025-06-10 22:00:00,22.83610346106262,2025-06-10,22,1,6
2025-06-10 23:00:00,22.519590010888137,2025-06-10,23,1,6
2025-06-11 00:00:00,14.251152282786526,2025-06-11,0,2,6
2025-06-11 01:00:00,12.705207218552305,2025-06-11,1,2,6
2025-06-11 02:00:00,10.268984494719636,2025-06-11,2,2,6
2025-06-11 03:00:00,13.52384580383027,2025-06-11,3,2,6
2025-06-11 04:00:00,17.580233099074587,2025-06-11,4,2,6
2025-06-11 05:00:00,21.05204373100183,2025-06-11,5,2,6
2025-06-11 06:00:00,25.0677213602528,2025-06-11,6,2,6
2025-06-11 07:00:00,25.554538603650503,2025-06-11,7,2,6
2025-06-11 08:00:00,23.87522905892429,2025-06-11,8,2,6
2025-06-11 09:00:00,22.13370511558552,2025-06-11,9,2,6
2025-06-11 10:00:00,35.71792059994598,2025-06-11,10,2,6
2025-06-11 11:00:00,18.60626972299183,2025-06-11,11,2,6
2025-06-11 12:00:00,16.687976020889653,2025-06-11,12,2,6
2025-06-11 13:00:00,17.786242718558846,2025-06-11,13,2,6
2025-06-11 14:00:00,15.768690241621655,2025-06-11,14,2,6
2025-06-11 15:00:00,16.481568231391925,2025-06-11,15,2,6
2025-06-11 16:00:00,16.4630646074758,2025-06-11,16,2,6
2025-06-11 17:00:00,20.561519167831715,2025-06-11,17,2,6
2025-06-11 18:00:00,21.725403850075992,2025-06-11,18,2,6
2025-06-11 19:00:00,28.51044142603969,2025-06-11,19,2,6
2025-06-11 20:00:00,30.229930049350777,2025-06-11,20,2,6
2025-06-11 21:00:00,27.095172150445254,2025-06-11,21,2,6
2025-06-11 22:00:00,25.989252978645926,2025-06-11,22,2,6
2025-06-11 23:00:00,21.63652110106522,2025-06-11,23,2,6
2025-06-12 00:00:00,13.769400263419927,2025-06-12,0,3,6
2025-06-12 01:00:00,33.94729751556269,2025-06-12,1,3,6
2025-06-12 02:00:00,11.348177344979938,2025-06-12,2,3,6
2025-06-12 03:00:00,11.877495451343817,2025-06-12,3,3,6
2025-06-12 04:00:00,17.358410068706824,2025-06-12,4,3,6
2025-06-12 05:00:00,23.432441785778487,2025-06-12,5,3,6
2025-06-12 06:00:00,25.525343070537666,2025-06-12,6,3,6
2025-06-12 07:00:00,9.097222034454102,2025-06-12,7,3,6
2025-06-12 08:00:00,25.66883535643136,2025-06-12,8,3,6
2025-06-12 09:00:00,50.03187231834836,2025-06-12,9,3,6
2025-06-12 10:00:00,21.96188020660596,2025-06-12,10,3,6
2025-06-12 11:00:00,15.5543035388393,2025-06-12,11,3,6
2025-06-12 12:00:00,33.866583222506875,2025-06-12,12,3,6
2025-06-12 13:00:00,14.490670783043894,2025-06-12,13,3,6
2025-06-12 14:00:00,17.325564884949173,2025-06-12,14,3,6
2025-06-12 15:00:00,28.23368982026015,2025-06-12,15,3,6
2025-06-12 16:00:00,18.18076880646662,2025-06-12,16,3,6
2025-06-12 17:00:00,21.534777082235212,2025-06-12,17,3,6
2025-06-12 18:00:00,24.56682022582785,2025-06-12,18,3,6
2025-06-12 19:00:00,23.9968458652395,2025-06-12,19,3,6
2025-06-12 20:00:00,31.559737501756867,2025-06-12,20,3,6
2025-06-12 21:00:00,29.669870800481917,2025-06-12,21,3,6
2025-06-12 22:00:00,22.566727730155215,2025-06-12,22,3,6
2025-06-12 23:00:00,20.63927692336989,2025-06-12,23,3,6
2025-06-13 00:00:00,25.028871803807245,2025-06-13,0,4,6
2025-06-13 01:00:00,13.454129967123727,2025-06-13,1,4,6
2025-06-13 02:00:00,11.885251146915403,2025-06-13,2,4,6
2025-06-13 03:00:00,12.43460184568388,2025-06-13,3,4,6
2025-06-13 04:00:00,15.673758931374037,2025-06-13,4,4,6
2025-06-13 05:00:00,62.95797301354449,2025-06-13,5,4,6
2025-06-13 06:00:00,25.46284201168715,2025-06-13,6,4,6
2025-06-13 07:00:00,28.458234164048914,2025-06-13,7,4,6
2025-06-13 08:00:00,27.428142731081497,2025-06-13,8,4,6
2025-06-13 09:00:00,23.650788150190003,2025-06-13,9,4,6
2025-06-13 10:00:00,22.1417103972903,2025-06-13,10,4,6
2025-06-13 11:00:00,16.405453923905792,2025-06-13,11,4,6
2025-06-13 12:00:00,15.834558600261223,2025-06-13,12,4,6
2025-06-13 13:00:00,19.737858875312284,2025-06-13,13,4,6
2025-06-13 14:00:00,17.657682021551686,2025-06-13,14,4,6
2025-06-13 15:00:00,15.557850723157351,2025-06-13,15,4,6
2025-06-13 16:00:00,17.722145544715783,2025-06-13,16,4,6
2025-06-13 17:00:00,20.076722671312424,2025-06-13,17,4,6
2025-06-13 18:00:00,22.98503163681695,2025-06-13,18,4,6
2025-06-13 19:00:00,30.906266785456385,2025-06-13,19,4,6
2025-06-13 20:00:00,28.434260913206522,2025-06-13,20,4,6
2025-06-13 21:00:00,28.50635024094993,2025-06-13,21,4,6
2025-06-13 22:00:00,23.403270804920542,2025-06-13,22,4,6
2025-06-13 23:00:00,20.373297953058916,2025-06-13,23,4,6
2025-06-14 00:00:00,17.28538791271793,2025-06-14,0,5,6
2025-06-14 01:00:00,15.247107427782053,2025-06-14,1,5,6
2025-06-14 02:00:00,11.185945533708999,2025-06-14,2,5,6
2025-06-14 03:00:00,17.000893309432303,2025-06-14,3,5,6
2025-06-14 04:00:00,19.562426547298298,2025-06-14,4,5,6
2025-06-14 05:00:00,29.166888210402007,2025-06-14,5,5,6
2025-06-14 06:00:00,32.51164450203114,2025-06-14,6,5,6
2025-06-14 07:00:00,35.42771985306606,2025-06-14,7,5,6
2025-06-14 08:00:00,32.94195646568048,2025-06-14,8,5,6
2025-06-14 09:00:00,28.906467116951205,2025-06-14,9,5,6
2025-06-14 10:00:00,26.971315572797106,2025-06-14,10,5,6
2025-06-14 11:00:00,22.443998646150813,2025-06-14,11,5,6
2025-06-14 12:00:00,19.560396357000926,2025-06-14,12,5,6
2025-06-14 13:00:00,19.340900073302866,2025-06-14,13,5,6
2025-06-14 14:00:00,19.487787073286285,2025-06-14,14,5,6
2025-06-14 15:00:00,23.05831809518825,2025-06-14,15,5,6
2025-06-14 16:00:00,21.24277399764403,2025-06-14,16,5,6
2025-06-14 17:00:00,25.392007076164802,2025-06-14,17,5,6
2025-06-14 18:00:00,29.930426317363043,2025-06-14,18,5,6
2025-06-14 19:00:00,36.20021403449547,2025-06-14,19,5,6
2025-06-14 20:00:00,35.34118092341619,2025-06-14,20,5,6
2025-06-14 21:00:00,36.16685116074158,2025-06-14,21,5,6
2025-06-14 22:00:00,27.114458229227715,2025-06-14,22,5,6
2025-06-14 23:00:00,24.293754584445878,2025-06-14,23,5,6
2025-06-15 00:00:00,11.67002660654025,2025-06-15,0,6,6
2025-06-15 01:00:00,12.200154444606856,2025-06-15,1,6,6
2025-06-15 02:00:00,18.337400989927616,2025-06-15,2,6,6
2025-06-15 03:00:00,18.431297259316903,2025-06-15,3,6,6
2025-06-15 04:00:00,19.987268884849442,2025-06-15,4,6,6
2025-06-15 05:00:00,23.853070597535872,2025-06-15,5,6,6
2025-06-15 06:00:00,99.06586615766109,2025-06-15,6,6,6
2025-06-15 07:00:00,32.491018974599136,2025-06-15,7,6,6
2025-06-15 08:00:00,30.35375979441223,2025-06-15,8,6,6
2025-06-15 09:00:00,28.228169813517493,2025-06-15,9,6,6
2025-06-15 10:00:00,25.156701169788782,2025-06-15,10,6,6
2025-06-15 11:00:00,38.24350010954758,2025-06-15,11,6,6
2025-06-15 12:00:00,19.332371691659368,2025-06-15,12,6,6
2025-06-15 13:00:00,21.843808453363764,2025-06-15,13,6,6
2025-06-15 14:00:00,19.364704861222,2025-06-15,14,6,6
2025-06-15 15:00:00,22.060629316213415,2025-06-15,15,6,6
2025-06-15 16:00:00,19.304584660039776,2025-06-15,16,6,6
2025-06-15 17:00:00,26.95433862023822,2025-06-15,17,6,6
2025-06-15 18:00:00,29.156858366392857,2025-06-15,18,6,6
2025-06-15 19:00:00,38.76300953412063,2025-06-15,19,6,6
2025-06-15 20:00:00,35.83480717244164,2025-06-15,20,6,6
2025-06-15 21:00:00,35.5803975192146,2025-06-15,21,6,6
2025-06-15 22:00:00,29.977334446062088,2025-06-15,22,6,6
2025-06-15 23:00:00,25.533466245421454,2025-06-15,23,6,6
2025-06-16 00:00:00,13.134421470133566,2025-06-16,0,0,6
2025-06-16 01:00:00,13.153892799330492,2025-06-16,1,0,6
2025-06-16 02:00:00,12.158938952330107,2025-06-16,2,0,6
2025-06-16 03:00:00,31.257896165113348,2025-06-16,3,0,6
2025-06-16 04:00:00,13.97762332449414,2025-06-16,4,0,6
2025-06-16 05:00:00,20.811222435167508,2025-06-16,5,0,6
2025-06-16 06:00:00,30.09962398118914,2025-06-16,6,0,6
2025-06-16 07:00:00,29.62619757036967,2025-06-16,7,0,6
2025-06-16 08:00:00,26.937074935023492,2025-06-16,8,0,6
2025-06-16 09:00:00,24.291250855917585,2025-06-16,9,0,6
2025-06-16 10:00:00,20.25830520610429,2025-06-16,10,0,6
2025-06-16 11:00:00,36.40514977194163,2025-06-16,11,0,6
2025-06-16 12:00:00,14.205399714038078,2025-06-16,12,0,6
2025-06-16 13:00:00,13.335059265041133,2025-06-16,13,0,6
2025-06-16 14:00:00,18.169670647170552,2025-06-16,14,0,6
2025-06-16 15:00:00,17.552820231521242,2025-06-16,15,0,6
2025-06-16 16:00:00,18.40490703553688,2025-06-16,16,0,6
2025-06-16 17:00:00,54.151681718300615,2025-06-16,17,0,6
2025-06-16 18:00:00,70.55472023843946,2025-06-16,18,0,6
2025-06-16 19:00:00,30.13068639063627,2025-06-16,19,0,6
2025-06-16 20:00:00,34.97939249680453,2025-06-16,20,0,6
2025-06-16 21:00:00,27.48331915627927,2025-06-16,21,0,6
2025-06-16 22:00:00,24.14382078060823,2025-06-16,22,0,6
2025-06-16 23:00:00,22.222271145653885,2025-06-16,23,0,6
2025-06-17 00:00:00,12.876770392054798,2025-06-17,0,1,6
2025-06-17 01:00:00,12.653271439436327,2025-06-17,1,1,6
2025-06-17 02:00:00,14.270797092218459,2025-06-17,2,1,6
2025-06-17 03:00:00,15.01395690251329,2025-06-17,3,1,6
2025-06-17 04:00:00,18.746370914562277,2025-06-17,4,1,6
2025-06-17 05:00:00,19.246018523571834,2025-06-17,5,1,6
2025-06-17 06:00:00,26.50122697286681,2025-06-17,6,1,6
2025-06-17 07:00:00,28.08212507038837,2025-06-17,7,1,6
2025-06-17 08:00:00,25.46995343818545,2025-06-17,8,1,6
2025-06-17 09:00:00,21.55956547583167,2025-06-17,9,1,6
2025-06-17 10:00:00,19.63652543520037,2025-06-17,10,1,6
2025-06-17 11:00:00,16.82879505412992,2025-06-17,11,1,6
2025-06-17 12:00:00,17.771357795539267,2025-06-17,12,1,6
2025-06-17 13:00:00,17.22771365393052,2025-06-17,13,1,6
2025-06-17 14:00:00,15.249372444865507,2025-06-17,14,1,6
2025-06-17 15:00:00,16.628320138865615,2025-06-17,15,1,6
2025-06-17 16:00:00,17.227741649103198,2025-06-17,16,1,6
2025-06-17 17:00:00,23.572836676793997,2025-06-17,17,1,6
2025-06-17 18:00:00,23.455782560931333,2025-06-17,18,1,6
2025-06-17 19:00:00,32.430564617102846,2025-06-17,19,1,6
2025-06-17 20:00:00,34.07438807335408,2025-06-17,20,1,6
2025-06-17 21:00:00,31.451904054359318,2025-06-17,21,1,6
2025-06-17 22:00:00,24.44193372230763,2025-06-17,22,1,6
2025-06-17 23:00:00,20.19592202088264,2025-06-17,23,1,6
2025-06-18 00:00:00,21.792286555775018,2025-06-18,0,2,6
2025-06-18 01:00:00,11.230114922819041,2025-06-18,1,2,6
2025-06-18 02:00:00,13.992511249276719,2025-06-18,2,2,6
2025-06-18 03:00:00,11.371313388276814,2025-06-18,3,2,6
2025-06-18 04:00:00,18.328897671808107,2025-06-18,4,2,6
2025-06-18 05:00:00,22.94211796590948,2025-06-18,5,2,6
2025-06-18 06:00:00,27.94185151909294,2025-06-18,6,2,6
2025-06-18 07:00:00,26.443116350179935,2025-06-18,7,2,6
2025-06-18 08:00:00,25.206716481776258,2025-06-18,8,2,6
2025-06-18 09:00:00,14.25981378380033,2025-06-18,9,2,6
2025-06-18 10:00:00,20.492205108971657,2025-06-18,10,2,6
2025-06-18 11:00:00,20.516243180524288,2025-06-18,11,2,6
2025-06-18 12:00:00,19.77910608392559,2025-06-18,12,2,6
2025-06-18 13:00:00,19.767635063385658,2025-06-18,13,2,6
2025-06-18 14:00:00,21.038291063794063,2025-06-18,14,2,6
2025-06-18 15:00:00,15.660355848809525,2025-06-18,15,2,6
2025-06-18 16:00:00,17.00355106121743,2025-06-18,16,2,6
2025-06-18 17:00:00,21.319868596657937,2025-06-18,17,2,6
2025-06-18 18:00:00,24.79798315210639,2025-06-18,18,2,6
2025-06-18 19:00:00,55.74787606386666,2025-06-18,19,2,6
2025-06-18 20:00:00,34.40577375438787,2025-06-18,20,2,6
2025-06-18 21:00:00,32.06242021265344,2025-06-18,21,2,6
2025-06-18 22:00:00,24.996187310596966,2025-06-18,22,2,6
2025-06-18 23:00:00,19.522370631872402,2025-06-18,23,2,6
2025-06-19 00:00:00,3.929964154859585,2025-06-19,0,3,6
2025-06-19 01:00:00,14.1795373550739,2025-06-19,1,3,6
2025-06-19 02:00:00,21.00238493218244,2025-06-19,2,3,6
2025-06-19 03:00:00,15.752192693605268,2025-06-19,3,3,6
2025-06-19 04:00:00,18.631057311607133,2025-06-19,4,3,6
2025-06-19 05:00:00,9.370432720583839,2025-06-19,5,3,6
2025-06-19 06:00:00,26.03176925056508,2025-06-19,6,3,6
2025-06-19 07:00:00,31.012182082338246,2025-06-19,7,3,6
2025-06-19 08:00:00,12.494176948594422,2025-06-19,8,3,6
2025-06-19 09:00:00,24.893224341972275,2025-06-19,9,3,6
2025-06-19 10:00:00,24.734643497464766,2025-06-19,10,3,6
2025-06-19 11:00:00,18.049222737937825,2025-06-19,11,3,6
2025-06-19 12:00:00,16.34284506382561,2025-06-19,12,3,6
2025-06-19 13:00:00,17.420036878884147,2025-06-19,13,3,6
2025-06-19 14:00:00,45.31211189766008,2025-06-19,14,3,6
2025-06-19 15:00:00,17.061722967632214,2025-06-19,15,3,6
2025-06-19 16:00:00,18.176610617810844,2025-06-19,16,3,6
2025-06-19 17:00:00,23.7593991031462,2025-06-19,17,3,6
2025-06-19 18:00:00,26.186138321890816,2025-06-19,18,3,6
2025-06-19 19:00:00,31.596712035331365,2025-06-19,19,3,6
2025-06-19 20:00:00,33.87185452099557,2025-06-19,20,3,6
2025-06-19 21:00:00,30.45417349752418,2025-06-19,21,3,6
2025-06-19 22:00:00,25.26895925822441,2025-06-19,22,3,6
2025-06-19 23:00:00,19.176164890905216,2025-06-19,23,3,6
2025-06-20 00:00:00,13.47007366126102,2025-06-20,0,4,6
2025-06-20 01:00:00,10.78492957321026,2025-06-20,1,4,6
2025-06-20 02:00:00,10.369675604503895,2025-06-20,2,4,6
2025-06-20 03:00:00,15.199182756368874,2025-06-20,3,4,6
2025-06-20 04:00:00,18.817231165168412,2025-06-20,4,4,6
2025-06-20 05:00:00,20.716338309255732,2025-06-20,5,4,6
2025-06-20 06:00:00,30.496227894459594,2025-06-20,6,4,6
2025-06-20 07:00:00,29.758927842399437,2025-06-20,7,4,6
2025-06-20 08:00:00,28.549757137987523,2025-06-20,8,4,6
2025-06-20 09:00:00,24.62464930708267,2025-06-20,9,4,6
2025-06-20 10:00:00,21.31543370180731,2025-06-20,10,4,6
2025-06-20 11:00:00,16.922243514116044,2025-06-20,11,4,6
2025-06-20 12:00:00,17.6309202921593,2025-06-20,12,4,6
2025-06-20 13:00:00,15.206294143175235,2025-06-20,13,4,6
2025-06-20 14:00:00,16.13179933440292,2025-06-20,14,4,6
2025-06-20 15:00:00,20.449111888941502,2025-06-20,15,4,6
2025-06-20 16:00:00,19.726513470846125,2025-06-20,16,4,6
2025-06-20 17:00:00,22.789793521698908,2025-06-20,17,4,6
2025-06-20 18:00:00,25.416527153757844,2025-06-20,18,4,6
2025-06-20 19:00:00,82.89534765083448,2025-06-20,19,4,6
2025-06-20 20:00:00,33.24851644919554,2025-06-20,20,4,6
2025-06-20 21:00:00,29.898060460700894,2025-06-20,21,4,6
2025-06-20 22:00:00,28.08971706200988,2025-06-20,22,4,6
2025-06-20 23:00:00,18.550897216567567,2025-06-20,23,4,6
2025-06-21 00:00:00,14.027303385190203,2025-06-21,0,5,6
2025-06-21 01:00:00,11.817527846544781,2025-06-21,1,5,6
2025-06-21 02:00:00,15.983069630758648,2025-06-21,2,5,6
2025-06-21 03:00:00,19.416918074650845,2025-06-21,3,5,6
2025-06-21 04:00:00,20.22844927556949,2025-06-21,4,5,6
2025-06-21 05:00:00,25.04257272048732,2025-06-21,5,5,6
2025-06-21 06:00:00,34.168330866903815,2025-06-21,6,5,6
2025-06-21 07:00:00,35.495080623944254,2025-06-21,7,5,6
